time_key,open,high,low,close,volume
2024-10-24,122.75,124,122.35,123.89,2021313
2024-10-25,124.9,127.72,124.77,126.6,3396648
2024-10-28,127.29,127.95,125.75,126.37,2383456
2024-10-29,127.2,129.31,125.85,128.76,3551871
2024-10-30,129.82,131.84,127.92,128.16,2809295
2024-10-31,126.25,126.4342,124,125.44,3446340
2024-11-01,124.43,124.57,120.78,123.26,4838712
2024-11-04,122.51,127.1,121.7,125.56,3294045
2024-11-05,126.74,126.99,124.81,125.05,2540991
2024-11-06,129.05,129.15,127.06,128.35,5855157
2024-11-07,126.87,133.66,126.17,129.79,8264774
2024-11-08,129.49,129.5,122.977,124.45,5904912
2024-11-11,125.55,125.55,121.52,122.36,5554003
2024-11-12,122.08,124.45,121.26,123.41,7124624
2024-11-13,123.07,131.33,122.67,128.45,7682493
2024-11-14,129.57,133.2794,129.05,131.43,5315039
2024-11-15,129.05,129.51,124.88,126.09,5777739
2024-11-18,126.915,127.57,124.8187,125.97,3076330
2024-11-19,125.9,133.86,125.055,133.41,6251979
2024-11-20,134.85,136.711,132.84,135.45,6353283
2024-11-21,142,145.55,139.89,143.86,8671809
2024-11-22,148.5,155.42,147,154.83,13878759
2024-11-25,155.7,157.15,153.34,156.63,7686186
2024-11-26,155.46,157.48,151.49,154.39,4365635
2024-11-27,154.06,155.59,150.64,151.96,4084637
2024-11-29,153,153.19,151.12,152.75,1892258
2024-12-02,152.45,153.48,151.185,152.88,4307751
2024-12-03,153,156.68,151.77,155.01,4220489
2024-12-04,157.93,166.08,157.03,165.88,9874807
2024-12-05,164.58,164.94,161.58,163.35,4512467
2024-12-06,165,170.08,164.77,168.65,6048059
2024-12-09,166.65,167.59,159.38,161.19,8317548
2024-12-10,161.65,161.66,153.12,154.91,10653354
2024-12-11,156.09,159.535,153.51,156.48,5974041
2024-12-12,155.82,157.62,154.0601,156.73,3447623
2024-12-13,158.338,159,152.66,153.03,4409238
2024-12-16,153.46,156.14,152.97,155.82,2825275
2024-12-17,156.36,158.57,154.42,156.91,4324097
2024-12-18,156.38,158.2,149.5,150.2,4322291
2024-12-19,150.5,151.7099,145.87,146.93,5832521
2024-12-20,145.11,150.16,144,149.46,7590514
2024-12-23,150,150.78,146.62,147.46,2907397
