time_key,open,high,low,close,volume
2024-10-24,282.39,283.62,281.73,283.22,4680151
2024-10-25,284,285.09,280.7801,281.73,4464561
2024-10-28,282.04,284.64,281.53,284.19,4306240
2024-10-29,284.27,285.7,281.35,281.88,7534759
2024-10-30,292.34,295.78,288.33,290.16,9606784
2024-10-31,292.09,296.34,289.621,289.85,7950228
2024-11-01,288.49,292.67,287.19,290.74,5471088
2024-11-04,291.55,293.15,290.76,291.85,4281721
2024-11-05,291.71,294.78,291.58,293.29,3753721
2024-11-06,306.32,309,302.8201,307.4,10320476
2024-11-07,307.5,307.63,304.42,305.8,6237348
2024-11-08,306.89,311.15,305.69,307.87,6240616
2024-11-11,310.09,312.44,309.3,310.92,4674088
2024-11-12,309.04,310.55,308.11,309.8,4616616
2024-11-13,309.49,310.9485,307.84,309.48,4046544
2024-11-14,309.3,311.29,307.83,308.25,4415788
2024-11-15,307.56,310.72,306.66,309.64,5106284
2024-11-18,309.48,312.41,308.7,312.16,4585944
2024-11-19,310,312.23,308.51,311.85,4885860
2024-11-20,311.86,312.29,306.22,307.39,6350282
2024-11-21,307.3,310.92,306.65,309.9,5757406
2024-11-22,307.97,311.59,307.9,309.92,5919518
2024-11-25,311.86,313.66,309.86,313.19,14189302
2024-11-26,314.2,314.5,311.54,311.82,7071592
2024-11-27,310.77,316.37,309.49,314.7,5204318
2024-11-29,314.29,316.25,313.7,315.08,3853281
2024-12-02,316.9,317.42,313.71,316.65,5597635
2024-12-03,317.1,317.32,312.77,313.01,5009907
2024-12-04,312.42,312.85,308.8,309.9,5981759
2024-12-05,309.98,311.09,308.83,309.08,5200052
2024-12-06,308.87,312.56,308.8,311.01,4302851
2024-12-09,311.83,313.01,307.64,308.3,5785297
2024-12-10,307.36,312.98,306.64,312.38,4539827
2024-12-11,313.04,315.55,311.215,313.79,4321824
2024-12-12,314.82,315.55,313.43,314.23,3218540
2024-12-13,315.83,316.95,314.34,314.74,4682543
2024-12-16,314.74,317.56,314.1,315.89,6562510
2024-12-17,315.82,318.84,315.14,318.3,8844349
2024-12-18,318.5,321.615,309.56,309.78,10479177
2024-12-19,311.83,316.87,311.23,314.88,8317119
2024-12-20,313.57,320,312.28,317.71,24387016
2024-12-23,315.65,317.97,313.35,317.22,7984610
2024-12-24,318.17,321.54,317.28,320.65,2684103
2024-12-26,319.77,321.45,319.46,320.91,2856059
2024-12-27,319.27,321.5,317.56,318.66,3489200
2024-12-30,314.68,317.11,313.23,315.31,3478763
2024-12-31,316.12,317.66,315.1901,316.04,3963824
2025-01-02,317.78,319.68,312.41,314.4,5373059
2025-01-03,314.18,315.92,312.01,314.91,4271845
2025-01-06,315.01,315.39,312.07,313.04,6567336
2025-01-07,312.89,315.19,311.32,311.67,4958641
2025-01-08,311,314.04,310.2146,312.6,5161601
2025-01-10,311.2,311.85,305.99,307.71,6660255
2025-01-13,305,306.92,303.84,306.92,9568727
2025-01-14,308.75,310.16,307.52,309.09,5107901
2025-01-15,313.68,317.1876,313.13,316.28,5222278
2025-01-16,315.75,319.18,315.75,317.25,4606670
2025-01-17,317.5,320.59,316.71,319.62,5805810
2025-01-21,320.31,324.58,320,323.63,5653341
2025-01-22,324.77,325.74,322.38,323.56,5026478
2025-01-23,323.76,328.51,323.57,328.21,5297085
2025-01-24,328.02,331.085,327.805,330.2,4327755
2025-01-27,330,335.49,328.05,334.54,6636541
2025-01-28,334.67,337.83,332.89,334.48,5999623
2025-01-29,334.5,337.11,334.5,335.88,5087286
2025-01-30,339.51,344.44,339,343.05,8081262
2025-01-31,346.47,351.2499,341.71,341.8,8628071
2025-02-03,340,346,339.24,345.82,8004548
2025-02-04,344.6,346.01,342.54,345.15,5532573
2025-02-05,346,349.4768,345.25,349.44,4939090
2025-02-06,349.78,350.65,346.6001,347.48,4294541
2025-02-07,348,350.7485,347.21,348.02,4261612
2025-02-10,348.7,351.9,347.7,351.23,6067002
2025-02-11,348.3,352.12,346.25,350.72,5154783
2025-02-12,349.16,351.83,347.49,351.49,6760066
2025-02-13,353.12,356.08,350.73,355.63,4279581
2025-02-14,354.43,355.4299,353.22,353.81,5720285
2025-02-18,353.69,356.74,352.4,356.73,5822034
2025-02-19,356.015,357.15,354.18,355.23,4152269
2025-02-20,355.23,356.13,349.06,350.49,5697023
2025-02-21,350.49,353.32,347.48,348.53,6924127
2025-02-24,348.755,350.8,347.355,349.86,5055927
2025-02-25,351.37,352.5867,346,352.09,6191949
2025-02-26,350,351.83,348.99,350.63,5960603
2025-02-27,351.9,360.31,351.675,355.74,7298114
2025-02-28,354.71,364,353.7109,362.71,15857344
2025-03-03,363,366.54,359.5401,361.82,9099607
2025-03-04,360.11,360.27,350.4,352.23,8955804
2025-03-05,350.83,354.1065,348.935,352.68,8244242
2025-03-06,345.96,348.87,340.3878,344.16,8611119
2025-03-07,340.87,346.39,339.14,345.32,6358901
2025-03-10,339.94,345.01,337.6411,341.48,8204296
2025-03-11,338.41,339.61,329.575,332.14,9776072
2025-03-12,335.97,336.16,329.11,332.84,6295394
2025-03-13,330.99,336.2,327.7,328.55,7915323
2025-03-14,327.21,332.7657,326.3808,331.8,7810970
2025-03-17,330.03,336.11,329.76,334.55,6149652
2025-03-18,335.29,335.8,332.3,334.77,7778631
2025-03-19,336.8,341.0313,334.5,339.87,5615204
2025-03-20,339,342.24,337.66,339.5,5432675
2025-03-21,337.37,339.43,335.52,335.66,17279673
2025-03-24,338.65,345.22,337.6509,343.87,5675111
2025-03-25,344.56,345.53,340.67,344.62,3931161
2025-03-26,345.99,347.38,343,344.18,6187574
2025-03-27,344,350.84,343.32,349.86,7254807
2025-03-28,349.19,351.615,341.605,342.85,5687616
2025-03-31,339.35,351.86,334.49,350.46,9950762
2025-04-01,350.44,350.45,342.57,346.35,7473329
2025-04-02,343.44,348.2,343.05,346.33,5682521
2025-04-03,333.9,344.735,331,339.39,8792873
2025-04-04,330,334.65,312.12,313.13,13201735
2025-04-07,302.07,322.18,299,312.32,12163443
2025-04-08,322.24,326.28,303.93,308.27,9569298
2025-04-09,305.635,334.03,305.635,332.43,11361801
2025-04-10,328.02,330.16,313.27,324.61,8709762
2025-04-11,324.43,336.98,322.54,333.4,6804507
2025-04-14,336.41,339.6099,333.14,335.18,5011779
2025-04-15,336.72,339.39,335,335.81,4386214
2025-04-16,335,337.2243,328.86,331.33,5850819
2025-04-17,331.07,334.3199,328.44,329.61,5655943
2025-04-21,329,329.15,316.6542,320.1,6362425
2025-04-22,323.855,332.56,322.39,331.4,5435531
2025-04-23,337.24,341.25,333.2,334.27,8906235
2025-04-24,333.28,336.77,331.25,335.71,8055174
2025-04-25,334.76,336.365,332.17,335.17,4452757
2025-04-28,336.775,339.335,335.02,337.51,5422903
2025-04-29,338.5,342.27,336.46,341.52,5519533
2025-04-30,334.44,346.52,333.24,345.5,9526712
2025-05-01,345.58,345.72,340.12,342.45,5849940
2025-05-02,347.22,350.09,346.12,347.6,6113683
2025-05-05,347,351.05,346.1208,348.64,3865342
2025-05-06,346.4,349.65,345.7579,347.7,3438464
2025-05-07,348.7,351.15,347.21,349.85,5454135
2025-05-08,352,355.33,350.945,351.27,4156386
2025-05-09,351.83,353.8,350.67,352.54,3086734
2025-05-12,359.14,361.89,351.13,355.85,7985428
2025-05-13,355.52,358.87,354.58,356.14,5406243
2025-05-14,356.67,358.41,355.2128,356.46,6208010
2025-05-15,356.89,363.73,356.675,362.3,5826126
2025-05-16,362.95,366.19,360.89,365.12,5838075
2025-05-19,363.02,369.1499,362.321,367.9,5081519
2025-05-20,367.78,368.25,364.69,366.84,5281778
2025-05-21,363.72,365.989,358.08,358.3,6125536
2025-05-22,357.755,360,356.56,357.97,4936568
2025-05-23,353.745,356,352.22,353.54,5346050
2025-05-27,355.41,360,354.48,359.3,6316301
2025-05-28,359.34,360.91,358.04,359.73,3299041
2025-05-29,360.35,363.04,358.72,362.4,4590972
2025-05-30,361.35,367.04,361.35,365.19,8726858
2025-06-02,362.77,365.46,359.96,365.32,3845997
2025-06-03,364.58,366.88,361.5,365.86,5221424
2025-06-04,366.71,369.66,366.31,368,4202306
2025-06-05,370,371,365.93,366.77,6884638
2025-06-06,369.01,371,367.55,370.22,5008493
2025-06-09,369.79,369.79,362.05,366.66,5000275
2025-06-10,367,371.44,366.68,370.7,4109266
2025-06-11,370,375.51,369.38,373.31,5562874
2025-06-12,372.23,374.17,369.545,371.4,4874007
2025-06-13,361.505,363.01,345,352.85,14181686
2025-06-16,356.49,360.22,354.33,355.48,7234665
2025-06-17,353.49,359.6024,353.32,357.84,5559643
2025-06-18,357.85,358.475,338.04,340.38,15008618
2025-06-20,338.95,340,334.92,338.57,19332082
2025-06-23,337.5,344.3,335.63,343.75,7553346
2025-06-24,351.52,354.56,347.92,351.63,10171951
2025-06-25,350.45,351.2899,345.26,345.26,6836286
2025-06-26,343.775,346.9099,342.03,346.03,8829456
2025-06-27,346.59,352.01,345.66,348.61,6601921
2025-06-30,349.35,355.61,349.06,355.05,7080119
