time_key,open,high,low,close,volume
2024-10-24,579.98,580.06,576.57,579.24,34979860
2024-10-25,581.51,584.46,578.08,579.04,47268176
2024-10-28,582.58,582.71,580.52,580.83,30174704
2024-10-29,579.85,582.907,578.43,581.77,42899661
2024-10-30,581.29,583.32,579.29,580.01,41435839
2024-10-31,575.56,575.63,568.44,568.64,60182451
2024-11-01,571.32,575.55,570.62,571.04,45667533
2024-11-04,571.18,572.5,567.89,569.81,38216975
2024-11-05,570.74,576.74,570.52,576.7,39478322
2024-11-06,589.2,591.93,585.39,591.04,68181968
2024-11-07,593.08,596.65,592.9999,595.61,47233212
2024-11-08,596.17,599.64,596.165,598.19,46444893
2024-11-11,599.81,600.17,597,598.76,37586773
2024-11-12,598.68,599.29,594.37,596.9,43006128
2024-11-13,597.37,599.23,594.96,597.19,47388640
2024-11-14,597.32,597.81,592.65,593.35,38904109
2024-11-15,589.72,590.2,583.86,585.75,75988766
2024-11-18,586.22,589.49,585.34,588.15,37084081
2024-11-19,584.71,591.045,584.03,590.3,49412046
2024-11-20,590.38,590.79,584.63,590.5,50032576
2024-11-21,593.4,595.12,587.45,593.67,46750285
2024-11-22,593.66,596.15,593.1525,595.51,38226390
2024-11-25,599.52,600.86,595.2,597.53,42441393
2024-11-26,598.8,601.33,598.07,600.65,45621288
2024-11-27,600.46,600.85,597.28,598.83,34000163
2024-11-29,599.66,603.35,599.3805,602.55,30177351
2024-12-02,602.97,604.32,602.47,603.63,31745989
2024-12-03,603.39,604.16,602.341,603.91,26906629
2024-12-04,605.63,607.91,604.95,607.66,42787561
2024-12-05,607.66,608.48,606.305,606.66,28762183
2024-12-06,607.44,609.07,607.02,607.81,31241549
2024-12-09,607.69,607.86,604.08,604.68,34742738
2024-12-10,605.37,605.8,602.13,602.8,37234515
2024-12-11,605.78,608.435,605.5,607.46,28677723
2024-12-12,606.58,607.16,604.33,604.33,31543812
2024-12-13,606.4,607.13,602.81,604.21,35904730
2024-12-16,606,607.7795,605.21,606.79,43695179
2024-12-17,604.19,605.17,602.885,604.29,55773545
2024-12-18,603.98,606.405,585.89,586.28,108248729
2024-12-19,591.36,593,585.85,586.1,85919452
2024-12-20,581.77,595.75,580.91,591.15,125716674
2024-12-23,590.89,595.3,587.661,594.69,57635828
2024-12-24,596.06,601.34,595.47,601.3,33160097
2024-12-26,599.5,602.48,598.0825,601.34,41338891
2024-12-27,597.54,597.7761,590.7647,595.01,64969310
2024-12-30,587.89,591.74,584.41,588.22,56578757
2024-12-31,589.905,590.6399,584.42,586.08,57052654
2025-01-02,589.39,591.13,580.5,584.64,50203975
2025-01-03,587.53,592.6,586.43,591.95,37888459
2025-01-06,596.27,599.7,593.6,595.36,47679442
