time_key,open,high,low,close,volume
2024-10-24,47.2,47.2399,46.76,46.81,2304642
2024-10-25,47.03,47.15,46.19,46.25,3955119
2024-10-28,46.67,47.24,46.38,46.84,7093846
2024-10-29,49.43,51.03,49.02,49.03,13396846
2024-10-30,48.92,49.36,47.93,48.04,7981590
2024-10-31,48.19,48.66,47.52,47.59,6856802
2024-11-01,47.64,48.41,47.41,48.36,5890221
2024-11-04,48.405,48.46,46.92,47.02,4309596
2024-11-05,47.02,47.3,46.62,47.28,4500329
2024-11-06,48.8,48.9,48.11,48.24,5073376
2024-11-07,48.4,48.56,48.15,48.22,2831988
2024-11-08,48.09,49.1488,48.09,48.72,4827795
2024-11-11,48.96,49.4,48.85,48.92,2994446
2024-11-12,48.73,48.9599,47.955,48.32,4385751
2024-11-13,48.4,48.5,47.14,47.21,5383876
2024-11-14,47.2,47.61,47.015,47.05,3506365
2024-11-15,46.58,46.99,46.31,46.49,3655835
2024-11-18,46.55,46.69,46.01,46.44,3590994
2024-11-19,45.94,47.39,45.83,47.29,4959649
2024-11-20,47.21,47.53,46.94,47.35,4422297
2024-11-21,47.35,48.05,47.175,47.84,4348001
2024-11-22,47.82,48.6,47.72,48.52,3253351
2024-11-25,49,49.26,48.26,48.26,8666964
2024-11-26,48.26,48.29,47.79,48,3926762
2024-11-27,48.09,48.55,47.845,48.22,2362956
2024-11-29,48.22,48.98,48.175,48.67,2409764
2024-12-02,48.89,49.6,48.75,49.24,4779925
2024-12-03,49.02,49.29,48.94,49.17,2934682
2024-12-04,49.245,49.34,48.88,49.15,2561484
2024-12-05,49.08,50,49.075,49.76,4481143
2024-12-06,49.72,49.93,49.41,49.56,3277860
2024-12-09,49.61,49.7689,48.29,48.51,4320848
2024-12-10,48.5,48.98,48.2001,48.37,4893187
2024-12-11,48.68,48.68,47.58,47.63,3788017
2024-12-12,47.56,49.025,47.5,48.61,4900955
2024-12-13,48.75,49.065,47.85,48.15,4023823
2024-12-16,48.3,49.05,48.165,48.18,4279716
2024-12-17,48,48.285,47.59,47.76,4171464
2024-12-18,47.9,48.19,46.38,46.51,4615146
2024-12-19,46.85,47.51,46.69,47.06,4498447
2024-12-20,46.7,47.31,46.5364,47.31,11445935
2024-12-23,47.28,47.57,47.03,47.5,2852223
2024-12-24,47.35,47.9,47.04,47.9,1592775
2024-12-26,47.61,48.045,47.458,47.99,1960231
2024-12-27,47.61,48.07,47.4515,47.78,2255048
2024-12-30,47.16,47.58,46.57,47.34,1966381
2024-12-31,47.6,47.68,47.2,47.52,2299604
2025-01-02,47.52,47.65,46.37,46.71,5038090
2025-01-03,47.05,47.53,46.76,47.5,3235479
2025-01-06,47.78,48.46,47.58,48.34,3713127
2025-01-07,48.62,48.73,47.61,47.85,3645289
2025-01-08,47.8,47.8814,47.08,47.73,2976301
2025-01-10,47.36,47.44,46.91,47.12,4492303
2025-01-13,46.42,46.87,46.19,46.58,4569850
2025-01-14,46.9,47.55,46.86,47.43,2949353
2025-01-15,48.18,48.905,48.16,48.81,4151356
2025-01-16,49.09,49.31,48.8,49.24,2983563
2025-01-17,49.87,50.32,49.5,49.84,5473078
2025-01-21,50.05,52.03,50,51.55,7148366
2025-01-22,52.05,54.33,52.02,54.01,10469025
2025-01-23,53.73,54.53,53.72,53.98,5935088
2025-01-24,54.11,54.27,53.68,54.25,4562372
2025-01-27,51.35,51.5,48.57,49.53,9956717
2025-01-28,49.87,51.985,49.06,51.23,12501427
2025-01-29,55.11,55.33,49.535,49.8,14826081
2025-01-30,50.16,50.29,48.78,49.99,11414634
2025-01-31,50.43,52.45,50.24,52.08,8512029
2025-02-03,51.05,51.77,50.17,51.35,6849487
2025-02-04,51.46,52.49,51.39,52.04,4502060
2025-02-05,52.4,53.565,52.14,53.29,5742273
2025-02-06,53.7,54.31,53.47,53.65,4793662
2025-02-07,53.79,53.815,52.43,52.97,3843630
2025-02-10,53.33,53.6,52.645,53.05,3329015
2025-02-11,52.89,52.99,52.01,52.4,3452852
2025-02-12,51.76,52.43,51.59,52.01,3228551
2025-02-13,52.26,52.62,51.88,52.11,4750653
2025-02-14,52.15,52.85,51.81,52.54,3779923
2025-02-18,52.98,53.0634,52.43,52.89,3409455
2025-02-19,52.99,53.18,52.525,52.67,3422366
2025-02-20,52.45,52.48,51.08,51.87,4069445
2025-02-21,52,52.38,51.12,51.49,4701254
2025-02-24,51.13,51.98,50.505,50.78,6563923
2025-02-25,50.67,50.77,49.15,49.67,6289803
2025-02-26,50.34,50.87,49.77,50.01,4849789
2025-02-27,50.15,50.58,48.91,49,4378516
2025-02-28,48.73,50.26,48.32,50.15,8560527
2025-03-03,50.47,50.6,47.945,48.25,4810910
2025-03-04,47.25,47.43,45.69,46.49,9970616
2025-03-05,46.87,47.36,46.385,47.04,5721764
2025-03-06,46.24,46.99,45.405,45.51,5394070
2025-03-07,45.4,45.945,44.1,45.93,6412860
2025-03-10,44.67,45.4,44.27,45.01,5428156
2025-03-11,44.81,45.71,44.33,44.91,6771832
2025-03-12,45.9,46.25,44.875,45.4,6324710
2025-03-13,45.54,45.97,45.01,45.6,5620698
2025-03-14,46.19,47.08,45.76,46.75,7619274
2025-03-17,46.73,47.29,46.18,46.86,7214002
2025-03-18,47.16,48.29,46.49,47.27,11169061
2025-03-19,47.96,49.415,47.57,48.76,8842881
2025-03-20,48.1,49.32,47.92,48.67,7407960
2025-03-21,48.26,48.63,47.55,48.53,10771373
2025-03-24,49.51,50.06,49.3,49.89,5165615
2025-03-25,49.84,49.8878,48.69,48.99,4027660
2025-03-26,49.14,49.25,46.94,47.1,5601471
2025-03-27,46.81,47.09,46.3,46.56,5470046
2025-03-28,46.34,46.88,45.555,45.86,3752517
2025-03-31,45.17,45.79,44.13,45.78,9881630
2025-04-01,45.5,45.925,44.76,45.54,6700249
2025-04-02,44.61,46.93,44.5,46.54,4740383
2025-04-03,44.45,44.68,42.01,42.29,9628665
2025-04-04,40.98,41.1,38.23,39.07,11895492
2025-04-07,37.84,41.5786,37.31,39.61,9833710
2025-04-08,40.75,41.86,38.56,39.18,8313485
2025-04-09,39.19,43.94,38.82,43.26,8716517
