time_key,open,high,low,close,volume
2024-10-24,106.775,107.53,105.545,106.85,13206263
2024-10-25,108.34,109.88,107.72,107.91,12264950
2024-10-28,106.78,108.18,106.32,106.39,12381045
2024-10-29,106.585,108.75,105.6037,108.18,15164581
2024-10-30,106.26,106.8,103.64,104.08,14321780
2024-10-31,102.2,102.49,99.0707,99.65,19830324
2024-11-01,100,100.61,99.37,99.73,13623350
2024-11-04,101.5,103.7867,101.0011,101.73,15765848
2024-11-05,102,105.62,101.79,105.49,12071905
2024-11-06,108.38,112.32,107,111.83,20304531
2024-11-07,112.5586,113.86,111.37,113.41,13569838
2024-11-08,112.14,114.3,110.565,111.9,13045721
2024-11-11,110.945,111.51,106.77,108.65,14479681
2024-11-12,105,105.09,102.07,104.1,21859729
2024-11-13,102.8,103.3402,99.82,99.92,18416175
2024-11-14,101.29,102.29,98.56,99.18,18459749
2024-11-15,97.55,98.2,95.6374,96.34,18518298
2024-11-18,96.545,98.07,95.53,97.51,14251177
2024-11-19,97,98.18,96.51,97.73,14160307
2024-11-20,97.975,98.53,96.53,98.37,10490585
2024-11-21,100.095,103.2864,98.062,102.76,18915150
2024-11-22,102.36,103.71,101.65,102.64,12063730
2024-11-25,103.85,106.4,103.81,104.48,22837895
2024-11-26,104,104.72,100.31,101.8,19275679
2024-11-27,100.94,101.04,96.635,98.2,17046441
2024-11-29,97.24,98.2,96.1,97.95,13729436
2024-12-02,97.6,100.09,97.53,98.55,16525553
2024-12-03,101.12,103.68,99.63,99.84,23479706
2024-12-04,100.77,103.41,99.8,103.2,16306240
2024-12-05,103.875,104.2498,100.61,100.87,13448928
2024-12-06,100.88,102.19,100.03,101.17,12381020
2024-12-09,100.65,104.5,100.37,102.82,14141937
2024-12-10,104.96,105,97.2701,98.1,23548508
2024-12-11,99.5,102.66,98.3,102.055,15248381
2024-12-12,101.4,101.98,97.76,98.24,19334854
2024-12-13,100.765,103.2,99.6651,102.5,23926017
2024-12-16,105.61,111.13,104.54,108.26,42741152
2024-12-17,109.75,110.49,107.68,108.6,35811475
2024-12-18,110.25,112.04,102.73,103.9,63024283
2024-12-19,90.075,91,84.61,87.09,91396777
2024-12-20,85.4063,90.25,83.54,90.12,49578449
2024-12-23,90,91.1,88.4,89.72,26041473
2024-12-24,89.58,89.7,88.23,89.28,13021257
2024-12-26,88.5,90.63,88.1,89.82,14506092
2024-12-27,89,89.49,87.58,88.63,19422607
2024-12-30,86.985,87.05,84.58,85.31,22022912
2024-12-31,85.44,86.4,84.09,84.16,18691546
2025-01-02,84.98,87.65,84.74,87.33,18859957
2025-01-03,87.95,90.195,87.51,89.87,17484588
2025-01-06,95.565,101.52,95.48,99.26,42903278
2025-01-07,103.41,106.7399,101.16,101.91,53570014
2025-01-08,102.82,103.475,98.3,99.41,33516888
2025-01-10,98.115,100.78,96.87,99.34,20512560
2025-01-13,95.84,96,92.88,95.06,22699139
2025-01-14,97.05,97.41,95.38,97.36,18613447
2025-01-15,99.44,103.9299,99.35,103.19,27568126
2025-01-16,104.32,104.8,101.87,102.6,16243839
2025-01-17,104.64,105.88,102.5,105.75,18908887
2025-01-21,105.425,110.24,105.23,109.38,23533649
2025-01-22,109.165,110.67,107.76,109.23,20004316
2025-01-23,104.79,106.18,103.3501,104.84,22677612
2025-01-24,105.5,105.72,102.72,103.19,19743841
2025-01-27,94.86,96.1,88.36,91.11,50696163
2025-01-28,92.605,93.45,88.04,88.25,34793604
2025-01-29,89.88,90.45,87.76,89.01,25342802
2025-01-30,90.66,93.16,90.3,92.5,22497086
2025-01-31,91.65,94.27,91.14,91.24,20540227
2025-02-03,88.65,91.4,88.0193,89.92,18607873
2025-02-04,89.05,91.45,88.8001,90.66,12827497
2025-02-05,90.385,93.65,90.22,93.6,15684526
2025-02-06,94.88,96.6088,93.58,94.54,16141135
2025-02-07,95.59,95.93,91.59,92.3,15602828
2025-02-10,93.185,96.26,93.17,95.93,16217948
2025-02-11,94.245,95.84,93.56,94.08,12124047
2025-02-12,89.6,92.64,87.35,91.68,22874727
2025-02-13,92.06,96.065,92.02,95.66,16579876
2025-02-14,98.41,100.6983,98,99.52,21284541
2025-02-18,102.635,107.88,102.045,106.79,29641935
2025-02-19,105.755,107.19,103.62,104.36,17875863
2025-02-20,103.98,104.85,102.34,103.18,14487950
2025-02-21,103.64,103.66,97.75,98.84,18650786
2025-02-24,100.215,100.7,95.28,95.41,14883722
2025-02-25,95.5,95.93,92.755,93.22,18608206
2025-02-26,96,99.72,95.5,97.71,21335231
2025-02-27,97.84,99.885,91.49,91.82,22386276
2025-02-28,91,94.46,89.87,93.63,23359055
2025-03-03,95.805,96.2,89.39,90.54,20281784
2025-03-04,90.2,93.59,86.8,91.2,23611503
2025-03-05,92.15,95.05,90.4301,94.34,14010312
2025-03-06,90.926,93.2896,89.0301,89.27,18708085
2025-03-07,90.29,93.34,89.49,92.96,19133938
2025-03-10,89.59,91.37,85.76,87.08,21897870
2025-03-11,87.9,91.1,86.0703,89.05,21962141
2025-03-12,92.47,96.99,92.24,95.64,23584745
2025-03-13,94.25,98.12,94,94.88,18824701
2025-03-14,98.75,102.78,98.75,100.79,24623572
2025-03-17,101.06,104.45,100.96,103.11,17095050
2025-03-18,101.9,103.31,100.29,101.72,18434126
2025-03-19,100.82,103.6,100.49,102.06,16633077
2025-03-20,101.58,104.69,101.35,103,29204411
2025-03-21,98.2,98.5,93.7,94.72,63239562
2025-03-24,96.1,98.4188,95.33,96.94,35406647
2025-03-25,96.18,96.38,93.25,94.18,22191735
2025-03-26,96,96.64,90.97,92.13,27224340
2025-03-27,91.09,92.205,89.61,91.16,15658675
2025-03-28,90.47,90.89,87.6,88.44,17117992
2025-03-31,86,87.09,84.1001,86.89,21089544
2025-04-01,88.525,88.89,86.245,88.71,15337056
2025-04-02,87.13,89.925,86.7,88.6,14520365
2025-04-03,82.915,83.3496,74.21,74.34,44839501
2025-04-04,70.65,71.34,63.8603,64.72,50737722
2025-04-07,63.935,72.46,61.54,68.37,50181767
2025-04-08,71.6,72.97,63.52,65.54,40822110
2025-04-09,66.2,78.56,63.7,77.87,63132622
2025-04-10,72.5,73.05,67.5,70.05,44882314
2025-04-11,69.04,70.165,66.825,69.55,30807779
2025-04-14,74.67,74.78,69.97,71.02,32634734
2025-04-15,71.12,72.8,70.55,71.04,19132748
2025-04-16,67.925,70.4505,67.17,69.33,28475005
2025-04-17,70.435,70.48,67,68.8,20694057
2025-04-21,67.76,68,65.645,66.74,19826149
2025-04-22,67.54,70.4,67.44,70.21,20351236
2025-04-23,73.695,75.4,72.5,72.93,26385505
2025-04-24,74.57,77.59,73.6,77.42,23875592
2025-04-25,77.55,80.3,76.9,79.78,19746209
2025-04-28,78.765,79.61,76.92,78.56,16882413
2025-04-29,77.94,78.19,76.475,76.88,17098049
2025-04-30,73.62,77.145,73.5,76.95,19779295
2025-05-01,79.4,79.89,77.64,77.77,15349220
2025-05-02,79.585,81.67,79.1,80.72,18899715
2025-05-05,79.41,81.15,79.05,80.42,12513586
2025-05-06,79.04,81.215,78.54,80.51,13173791
2025-05-07,80.99,82.87,80.2,82.62,14919560
2025-05-08,84.25,86.21,83.36,85.15,17580500
2025-05-09,85.57,86.27,84.68,85.86,13017572
2025-05-12,92.81,94.2,91.95,92.29,27765334
2025-05-13,92.545,97.41,92.545,96.93,28009085
2025-05-14,96.3,97.65,94.32,95.32,28044449
2025-05-15,94.01,95.61,92.17,95.45,24196105
2025-05-16,95.9,98.19,95.7,98,22609277
2025-05-19,95.71,99.02,95.7,98.65,14380066
2025-05-20,97.92,98.63,96.97,98.1,12331253
2025-05-21,97.16,98.82,95.26,95.84,15764282
2025-05-22,95.41,97.22,94.37,94.83,13245249
2025-05-23,92.26,93.84,90.93,93.37,16544976
2025-05-27,95.18,96.7,94.19,96.38,17612618
