time_key,open,high,low,close,volume
2024-10-24,511.9,513.34,509.46,510.62,1912122
2024-10-25,512.5,514.73,505.62,507.36,1582222
2024-10-28,507.4,510.8599,506.14,508.21,2186574
2024-10-29,507.54,511.39,505.7,506.28,2066616
2024-10-30,512.52,516.45,507,513.69,3120968
2024-10-31,521.25,527.8999,499.03,499.59,5523340
2024-11-01,500.44,510.55,498.53,508.08,3753713
2024-11-04,509.14,510,503.03,505.58,2165122
2024-11-05,505.58,508.15,503.61,505.56,2132859
2024-11-06,520.86,523,515.94,521.13,3674066
2024-11-07,523.99,524.03,516.5901,517.97,2382508
2024-11-08,520.34,528.84,519.53,524.76,2215681
2024-11-11,528.85,534.025,528.515,530.12,2213822
2024-11-12,529.1,530.9,527.3,529.17,2577628
2024-11-13,530.01,530.5,516.415,521.88,2681881
2024-11-14,520.62,522.36,517.65,520.4,2480583
2024-11-15,518.525,523.39,518,521.89,2408193
2024-11-18,518.59,523.49,517,521.63,2493483
2024-11-19,518.78,522.65,516.756,519.46,2716216
2024-11-20,521.53,522.5,511,512.54,2409527
2024-11-21,513.23,520.12,511.58,515.1,3077464
2024-11-22,516.93,521.705,516.18,520.86,3130470
2024-11-25,521.64,528.25,521.02,526.6,4503914
2024-11-26,527.9,530.6499,525.06,528.48,2326797
2024-11-27,529.05,533.62,526.58,532.38,2086434
2024-11-29,533.01,535.7699,530.025,532.94,1760566
2024-12-02,532.93,534.82,526.23,531.36,2355191
2024-12-03,534.67,534.82,525.96,526.18,2319746
2024-12-04,523.64,526.275,518.17,521.14,2630030
2024-12-05,524.6,527.47,522.17,524.77,2538695
2024-12-06,522.93,531,522.5,528.57,2122791
2024-12-09,529.02,531.59,521.875,522.82,2942047
2024-12-10,522.51,529.66,520.2201,529.01,2003265
2024-12-11,529.19,535.89,527.2701,534.45,2181241
2024-12-12,536.29,536.75,531.97,532.41,1860815
2024-12-13,534.17,534.68,528.91,529,1608196
2024-12-16,532,535,528.995,530.31,2923016
2024-12-17,529.4,531.78,524.87,531.01,4056007
2024-12-18,530.32,537.13,519.71,519.96,3190277
2024-12-19,524.16,529.22,522.2,523.28,3050813
2024-12-20,522.87,532.08,519.42,528.03,7317151
2024-12-23,525.83,529.3999,521.13,528.96,2270286
2024-12-24,529.27,535.74,527.83,535.71,955015
2024-12-26,533.63,537.7,532.92,536.15,1109713
2024-12-27,533.61,537.56,530.8,532.2,1542157
2024-12-30,527,528.5652,521.33,525.55,2101731
2024-12-31,527.67,529.19,525.56,526.57,1942656
2025-01-02,529.19,530.56,517.66,522.4,2818795
2025-01-03,522.53,524.46,517.68,521.36,1627726
2025-01-06,520.97,521.36,511.01,511.93,2920787
2025-01-07,513.68,516.33,511.075,511.4,2211877
2025-01-08,512.04,517.45,511.5325,516.4,2456715
2025-01-10,512.12,513.76,503.36,504.67,2815624
2025-01-13,501,506.15,499.92,504.91,2885549
2025-01-14,507.07,509.39,504.21,509.02,2704795
