time_key,open,high,low,close,volume
2024-10-24,533.17,533.18,530.04,532.47,4477762
2024-10-25,534.65,537.2601,531.414,532.26,4327190
2024-10-28,535.53,535.57,533.6708,533.92,3407971
2024-10-29,533.12,535.82,531.75,534.77,3027611
2024-10-30,534.35,536.2,532.59,533.16,3067015
2024-10-31,529.09,529.23,522.51,522.67,7972774
2024-11-01,525.16,529.08,524.5401,524.94,6106942
2024-11-04,525.06,526.28,522.0301,523.8,3681461
2024-11-05,524.72,530.17,524.48,530.1,3300279
2024-11-06,541.65,544.14,538.17,543.3,7483337
2024-11-07,545.22,548.475,545.15,547.53,6051276
2024-11-08,548.07,551.24,548.06,549.95,6797976
2024-11-11,551.43,551.73,548.85,550.4,4893129
2024-11-12,550.39,550.94,546.43,548.75,4818613
2024-11-13,549.16,550.88,546.97,549.03,3701570
2024-11-14,549.1,549.57,544.88,545.54,3940282
2024-11-15,542.13,542.57,536.75,538.5,7360114
2024-11-18,538.92,541.93,538.145,540.73,4504246
2024-11-19,537.5,543.37,536.9,542.7,6978373
2024-11-20,542.78,543.07,537.44,542.9,3949060
2024-11-21,545.58,547.07,540.04,545.64,4530619
2024-11-22,545.82,548.0496,545.37,547.47,5574588
2024-11-25,551.2,552.38,547.1999,549.23,4305001
2024-11-26,550.5,552.8199,549.85,552.31,4438574
2024-11-27,552.04,552.38,549.11,550.55,3312219
2024-11-29,551.29,554.7,551.07,553.45,3988727
2024-12-02,554.36,555.57,553.89,555.01,5441011
2024-12-03,554.8,555.4301,553.79,555.14,4202906
2024-12-04,556.83,558.88,556.171,558.64,5490321
2024-12-05,558.63,559.41,557.46,557.71,3021561
2024-12-06,558.47,559.96,558.08,558.82,5134880
2024-12-09,558.71,558.865,555.38,555.91,4412276
2024-12-10,556.58,556.88,553.57,554.33,4110113
2024-12-11,556.92,559.39,556.66,558.53,3514417
2024-12-12,557.67,558.2,555.62,555.65,4048602
2024-12-13,557.51,558.16,554.2044,555.61,4666863
2024-12-16,557.13,558.7983,556.415,557.79,22846779
2024-12-17,555.47,556.385,554.29,555.45,6110880
2024-12-18,555.3,557.53,538.53,539.14,24584930
2024-12-19,543.69,545.1,538.65,538.94,16792125
2024-12-20,536.61,549.54,535.85,545.04,9389413
2024-12-23,543.31,547.36,540.32,547.19,7063355
2024-12-24,548.06,552.9,547.54,552.82,3439250
2024-12-26,551.2,553.97,549.9201,552.81,4496268
2024-12-27,549.37,549.62,543.2001,547.08,7077135
2024-12-30,540.56,544.09,537.4,540.99,6505089
2024-12-31,542.45,543.0651,537.4001,538.81,6040750
2025-01-02,542.02,543.5399,533.795,537.46,7142698
2025-01-03,540.19,544.88,539.2,544.4,6419663
2025-01-06,548.28,551.43,545.82,547.57,5983435
2025-01-07,549.32,549.6,539.56,541.41,5383235
2025-01-08,541.32,543,538.08,542.14,4316999
