time_key,open,high,low,close,volume
2026-04-29 00:00:00,24.0,24.49,22.01,24.2,3286093.0
2026-04-30 00:00:00,25.35,32.5,25.0,28.0,2357898.0
2026-05-01 00:00:00,29.88,38.27,29.41,37.99,2167665.0
2026-05-04 00:00:00,38.0,38.27,32.35,34.21,2208133.0
2026-05-05 00:00:00,34.25,35.9783,31.5,32.97,1319814.0
2026-05-06 00:00:00,32.58,33.0,29.27,33.0,920808.0
2026-05-07 00:00:00,33.09,36.0,31.56,35.94,572455.0
2026-05-08 00:00:00,35.98,42.44,34.6,41.62,936204.0
2026-05-11 00:00:00,40.87,54.94,40.845,52.09,1224118.0
2026-05-12 00:00:00,49.0,54.28,47.77,50.83,687324.0
2026-05-13 00:00:00,51.45,52.49,45.45,46.82,608076.0
2026-05-14 00:00:00,45.25,46.6199,41.53,42.61,699034.0
2026-05-15 00:00:00,41.38,43.7688,39.005,41.17,428993.0
2026-05-18 00:00:00,41.4999,41.5932,38.06,38.67,502241.0
2026-05-19 00:00:00,38.58,41.53,37.5,38.24,275593.0
2026-05-20 00:00:00,39.09,41.17,37.77,38.74,289508.0
2026-05-21 00:00:00,38.61,38.61,36.01,37.72,370174.0
2026-05-22 00:00:00,37.41,38.59,35.28,35.67,347123.0
2026-05-26 00:00:00,35.66,38.5,35.6,36.0,378260.0
2026-05-27 00:00:00,36.81,37.12,34.22,37.07,273019.0
2026-05-28 00:00:00,36.6,40.7,36.465,38.61,509820.0
2026-05-29 00:00:00,39.58,40.0,36.9,39.59,218067.0
2026-06-01 00:00:00,39.01,39.95,37.32,37.39,214446.0
2026-06-02 00:00:00,37.0,39.9,35.315,36.18,450947.0
2026-06-03 00:00:00,35.76,36.75,33.88,35.47,370652.0
2026-06-04 00:00:00,36.25,38.68,36.14,38.32,350893.0
2026-06-05 00:00:00,38.3,38.66,34.7231,35.75,417051.0
2026-06-08 00:00:00,36.1,36.321,33.36,33.52,515971.0
2026-06-09 00:00:00,33.94,34.87,32.59,33.34,355776.0
2026-06-10 00:00:00,33.15,33.645,32.417,32.54,221097.0
2026-06-11 00:00:00,32.44,33.88,31.8,33.57,203325.0
2026-06-12 00:00:00,33.8,34.5,33.29,33.55,197848.0
2026-06-15 00:00:00,33.63,35.65,33.63,35.14,284246.0
2026-06-16 00:00:00,35.77,36.18,34.18,34.21,272776.0
2026-06-17 00:00:00,34.21,35.65,33.28,34.58,134360.0
2026-06-18 00:00:00,35.0,35.2,33.03,33.33,223963.0
2026-06-22 00:00:00,33.21,33.955,32.9001,33.38,191501.0
2026-06-23 00:00:00,32.4,33.7,32.39,32.65,175615.0
2026-06-24 00:00:00,32.7,34.0598,30.785,30.9,320285.0
2026-06-25 00:00:00,31.17,31.49,29.5001,29.62,361612.0
2026-06-26 00:00:00,29.51,32.0,29.38,31.54,337301.0
2026-06-29 00:00:00,31.99,33.205,31.01,33.19,245262.0
