time_key,open,high,low,close,volume
2024-10-24,253.27,253.32,251.4,252.8,5962188
2024-10-25,252,253.5499,251.77,253.32,4424475
2024-10-28,253.01,253.63,252.95,253.33,4029110
2024-10-29,254.49,256.29,254.23,256.09,8875470
2024-10-30,256.76,257.71,255.9101,257.5,6386196
2024-10-31,255.52,255.6,252.2,253.51,9930827
2024-11-01,254.33,254.86,252.435,252.47,6473012
2024-11-04,253.32,253.58,252.27,252.83,4581435
2024-11-05,253.78,253.9893,252.41,253.4,6029884
2024-11-06,245.635,247.35,244.9506,245.7,14600217
2024-11-07,248.29,250.24,248.12,249.65,8821445
2024-11-08,249.07,249.35,247.78,247.96,6267916
2024-11-11,242.73,242.73,241.06,242.14,11653848
2024-11-12,241.29,241.66,239.39,240.05,10145510
2024-11-13,241.31,241.47,237.59,237.63,8431694
2024-11-14,236.57,237.9886,236.1326,237.01,8262426
2024-11-15,237.57,237.88,236.33,236.59,7299482
2024-11-18,240.46,241.495,240.45,241.09,6512986
2024-11-19,242.75,243.31,242.03,243.25,6579103
2024-11-20,243.74,245.21,243.51,244.62,6630737
2024-11-21,246.23,246.81,245.69,246.66,7646429
2024-11-22,248.2,250.39,247.86,249.84,7502963
2024-11-25,244.27,244.3999,241.48,242.48,10733109
2024-11-26,242.71,243.09,241.58,242.95,4945897
2024-11-27,244.85,245.1835,243.2,243.49,6930587
2024-11-29,245.25,245.81,244.73,245.59,2708494
2024-12-02,244.46,244.5805,243.14,243.44,4765001
2024-12-03,244.96,245.18,243.3,243.93,3557819
2024-12-04,244.93,245.34,244.365,244.67,4608584
2024-12-05,244.16,244.38,242.15,242.86,4806206
2024-12-06,242.79,243.86,242.435,242.95,3540698
2024-12-09,246.28,247.11,245.2595,245.36,4711536
2024-12-10,247.86,248.86,247.83,248.59,4641963
2024-12-11,249.35,251.26,248.97,250.96,11033776
2024-12-12,247.81,248.24,246.87,247.28,10149585
2024-12-13,245.67,245.94,244.27,244.29,6602591
2024-12-16,245.41,245.54,244.29,244.88,3310036
2024-12-17,243.8,244.55,243.23,243.94,4421339
2024-12-18,243.57,243.7095,238.82,239.26,8015848
2024-12-19,239.67,240.05,238.73,239.6,8113568
2024-12-20,241.41,242.955,241.17,242.1,9527805
2024-12-23,241.6,241.67,240.65,240.96,5835498
2024-12-24,241.49,241.66,240.82,241.44,2421008
2024-12-26,242.39,243.56,242.195,243.07,4651778
2024-12-27,241.2,241.95,241.05,241.4,4728440
2024-12-30,241.08,241.08,239.58,240.63,3522539
2024-12-31,241.05,242.52,241.05,242.13,2522102
2025-01-02,244.22,245.53,244.08,245.42,6241899
2025-01-03,244.56,244.82,243.36,243.49,4875546
2025-01-06,242.33,243.79,242.05,243.19,3758903
2025-01-07,245.52,245.77,243.81,244.56,5090333
2025-01-08,245.72,246.45,244.51,245.86,6303334
2025-01-10,248.01,249.04,247.55,248.21,12380131
2025-01-13,246.34,246.79,245.151,245.74,8448595
2025-01-14,245.62,247.04,245.52,247.03,4914837
2025-01-15,248.21,248.9,247.0102,248.88,6344973
2025-01-16,250.56,251.39,250.27,250.6,9235998
2025-01-17,249.7,250.81,249.15,249.27,8312858
2025-01-21,251.95,253.3598,251.83,253.13,7668119
2025-01-22,254.29,254.68,253.7801,254.43,5213777
2025-01-23,253.19,254.54,252.82,254.07,6511526
2025-01-24,255.96,257.07,255.61,255.65,7341337
2025-01-27,253.86,254.26,251.92,252.99,5799780
2025-01-28,254.225,255.25,253.891,255.18,5332005
2025-01-29,254.55,254.82,253.3,254.2,5671753
2025-01-30,257.2,258.29,256.45,258.05,12981164
2025-01-31,259.08,259.99,257.86,258.56,8965576
2025-02-03,259.75,261.3897,259.5236,259.94,11521093
2025-02-04,261.83,262.54,261.35,262.5,9850412
2025-02-05,264.45,265.99,263.89,264.13,12681127
2025-02-06,263.66,263.72,261.49,263.43,8731433
2025-02-07,265.22,266.345,263.26,263.9,9154042
2025-02-10,268,268.66,267.24,268.37,13250312
2025-02-11,267.7,268.36,266.711,267.39,7169450
2025-02-12,267.15,268.43,266.3451,267.67,9328598
2025-02-13,268.4,270.39,268.22,270.31,8347547
2025-02-14,270.07,270.21,265.45,266.29,11546721
2025-02-18,269.68,271.0099,269.6,270.7,8185949
2025-02-19,270.68,271.33,269.24,270.85,9342452
2025-02-20,270.23,271.84,270.17,270.99,7356900
2025-02-21,270.795,271.51,269.51,270.74,8917431
2025-02-24,271.45,272.32,270.375,272.21,5374360
2025-02-25,271.46,271.6796,266.45,268.62,10079777
2025-02-26,267.08,269.08,266.6612,269.03,7276033
2025-02-27,266.49,266.67,264.4475,264.93,9374626
2025-02-28,262.555,263.4,261.25,263.27,11504491
2025-03-03,265.07,266.88,265.07,266.74,7725647
2025-03-04,269.01,269.4,267.52,269.06,8481343
2025-03-05,267.97,270.26,267.96,269.62,6990354
2025-03-06,268.25,269.51,268.16,268.25,6136447
2025-03-07,269.09,270.34,267.64,268.39,10431236
2025-03-10,267.62,268.44,265.64,266.04,7593890
2025-03-11,268.47,269.73,268.4401,269.16,8436562
2025-03-12,268.47,271.23,268.36,270.33,7236239
2025-03-13,271.57,275.345,271.55,275.13,13741460
2025-03-14,276.27,276.3,274.66,275.24,13364965
2025-03-17,275.54,276.79,275.39,276.73,8583359
2025-03-18,279.9,280.215,278.97,279.96,9596547
2025-03-19,279.85,281.479,279.06,281.11,8822197
2025-03-20,279.49,280.9,279.43,280.75,5863288
2025-03-21,279.46,279.46,276.59,278.49,9359340
2025-03-24,278.91,279.089,276.86,277.25,7870109
2025-03-25,278.78,279.96,278.27,278.47,5090179
2025-03-26,278.93,279.02,277.78,278.24,3741843
2025-03-27,280.55,282.065,279.5868,281.97,8476335
2025-03-28,283.82,284.64,282.86,284.06,9563660
2025-03-31,287.53,288.39,285.85,288.14,13925100
2025-04-01,288.54,289.13,285.91,287.57,15923553
2025-04-02,288.28,289.03,287.36,288.16,11074787
2025-04-03,282.78,289.09,282.45,286.42,20524385
2025-04-04,283.64,284.03,278.02,279.72,21517158
2025-04-07,278.855,280.14,272.58,273.71,19806990
2025-04-08,277.8665,278.32,274.24,275.2,12639534
2025-04-09,282.22,285.87,281.04,285.38,25342180
2025-04-10,288.805,292.86,287.231,292.35,19837799
2025-04-11,297.96,299.275,296.81,297.93,21080132
2025-04-14,295.54,296.58,294.53,296.23,12427590
2025-04-15,296.93,298.02,296.09,297.78,7924134
2025-04-16,304.65,308.0599,303.8,307.47,20778079
2025-04-17,306.31,307.13,302.73,306.12,18287825
2025-04-21,315.015,316.41,313.945,315.59,20372259
2025-04-22,317.49,317.63,310.36,311.11,35242287
2025-04-23,304.18,304.74,300.59,303.65,25421464
2025-04-24,306.98,308.495,304.71,308.07,10844971
2025-04-25,301.78,305.37,301.01,304.73,10691590
2025-04-28,304.15,309.11,302.97,309.07,9375484
2025-04-29,305.81,306.95,304,306.06,6852106
2025-04-30,304.605,306.065,303.44,303.77,8331894
2025-05-01,297.41,297.94,295.32,297.46,14969062
2025-05-02,300.17,300.85,297.03,297.98,8678366
2025-05-05,305.92,307.65,304.675,306.88,8924009
2025-05-06,313.12,315.62,311.4,315.48,11445270
2025-05-07,312.1,313.26,310.08,310.75,7909976
2025-05-08,309.76,310.48,303.05,304.63,11927583
2025-05-09,307.79,308.57,306.0101,306.84,6913131
2025-05-12,298.33,299.47,296.82,298.19,14375881
2025-05-13,299.02,300.3,297.24,299.46,10233603
2025-05-14,293.67,294.8,291.96,293.16,14800596
2025-05-15,294.1,297.9,293.75,297.84,13497735
2025-05-16,292.62,294.575,291.78,294.24,14173039
2025-05-19,297.845,298.58,296.482,298.03,11656261
2025-05-20,298.35,303.6825,298.3,303.58,12850980
2025-05-21,304.55,306.46,303.67,305.82,12414518
2025-05-22,305.09,305.28,302.1,303.11,9704165
2025-05-23,308.86,310.25,307.47,309.75,13339473
2025-05-27,303.81,304.875,302.74,304.5,9578486
2025-05-28,304.64,304.99,303.06,303.81,8803333
2025-05-29,305.74,306.89,304.46,305.61,9502412
2025-05-30,303.64,304.02,301.5,303.6,9553260
2025-06-02,309.21,311.72,308.72,311.67,13593232
2025-06-03,309.56,309.56,307.15,308.91,9315081
2025-06-04,309.41,311.88,308.74,310.9,7462529
2025-06-05,311.24,312.2,307.6501,309.33,10856012
2025-06-06,309.09,309.2,305.1,305.18,7787508
2025-06-09,305.39,307.61,305.06,306.62,7159036
2025-06-10,308.31,308.6,305.87,306.71,7071702
2025-06-11,307.5,308.615,305.85,308.37,9248766
2025-06-12,311.74,313.1,311.15,312.2,11531407
2025-06-13,317.26,317.6,315.0375,316.29,16592949
2025-06-16,314.8,314.87,311.65,311.78,12848440
2025-06-17,312.66,313,310.12,311.94,8234115
2025-06-18,312.89,312.98,309.86,310.26,9370785
2025-06-20,309.33,310.89,309.25,310.13,8794711
2025-06-23,310.34,312.67,310.31,311.08,12687916
2025-06-24,305.07,306.34,303.54,306.19,12035177
2025-06-25,305.31,307.36,305.12,307.12,6733155
2025-06-26,305.77,307.28,304.855,306.78,6787517
2025-06-27,300.03,302.36,299.89,301.22,13301308
2025-06-30,302.385,304.92,301.95,304.83,8192086
